sample	speciesID	freq
21MD0142	ONCKIS	98249
21MD0142	ONCMYK	0
21MD0142	ONCNER	0
21MD0142	ONCTSH	248
21MD0142	SALTRU	0
21MD0143	ONCGOR	15
21MD0143	ONCKET	0
21MD0143	ONCKIS	335
21MD0143	ONCMYK	484
21MD0143	ONCNER	0
21MD0143	ONCTSH	976
21MD0143	SALTRU	0
21MD0144	ONCGOR	140
21MD0144	ONCKET	0
21MD0144	ONCKIS	407
21MD0144	ONCMYK	21
21MD0144	ONCNER	0
21MD0144	ONCTSH	1088
21MD0144	SALTRU	5
21MD0145	ONCGOR	23
21MD0145	ONCKET	0
21MD0145	ONCKIS	73
21MD0145	ONCMYK	0
21MD0145	ONCNER	0
21MD0145	ONCTSH	94
21MD0145	SALTRU	0
21MD0146	ONCGOR	24
21MD0146	ONCKET	0
21MD0146	ONCKIS	18
21MD0146	ONCMYK	0
21MD0146	ONCNER	0
21MD0146	ONCTSH	29
21MD0146	SALTRU	0
21MD0147	ONCGOR	14
21MD0147	ONCKET	0
21MD0147	ONCKIS	38
21MD0147	ONCMYK	0
21MD0147	ONCNER	0
21MD0147	ONCTSH	47
21MD0147	SALTRU	0
21MD0149	ONCGOR	23
21MD0149	ONCKET	0
21MD0149	ONCKIS	72
21MD0149	ONCMYK	0
21MD0149	ONCNER	0
21MD0149	ONCTSH	77
21MD0149	SALTRU	0
21MD0150	ONCGOR	17
21MD0150	ONCKET	0
21MD0150	ONCKIS	585
21MD0150	ONCMYK	0
21MD0150	ONCNER	0
21MD0150	ONCTSH	79
21MD0150	SALTRU	0
21MD0151	ONCGOR	18
21MD0151	ONCKET	0
21MD0151	ONCKIS	51
21MD0151	ONCMYK	0
21MD0151	ONCNER	0
21MD0151	ONCTSH	89
21MD0151	SALTRU	0
21MD0152	ONCGOR	31
21MD0152	ONCKET	0
21MD0152	ONCKIS	85
21MD0152	ONCMYK	0
21MD0152	ONCNER	0
21MD0152	ONCTSH	120
21MD0152	SALTRU	0
21MD0153	ONCGOR	28656
21MD0153	ONCKET	0
21MD0153	ONCKIS	66706
21MD0153	ONCMYK	0
21MD0153	ONCNER	0
21MD0153	ONCTSH	209
21MD0153	SALTRU	0
21MD0154	ONCGOR	37
21MD0154	ONCKET	0
21MD0154	ONCKIS	94
21MD0154	ONCMYK	5
21MD0154	ONCNER	0
21MD0154	ONCTSH	130
21MD0154	SALTRU	0
21MD0155	ONCGOR	9
21MD0155	ONCKET	0
21MD0155	ONCKIS	26
21MD0155	ONCMYK	0
21MD0155	ONCNER	0
21MD0155	ONCTSH	31
21MD0155	SALTRU	0
21MD0156	ONCGOR	55
21MD0156	ONCKET	0
21MD0156	ONCKIS	152
21MD0156	ONCMYK	0
21MD0156	ONCNER	0
21MD0156	ONCTSH	262
21MD0156	SALTRU	0
21MD0157	ONCGOR	8
21MD0157	ONCKET	0
21MD0157	ONCKIS	49
21MD0157	ONCMYK	0
21MD0157	ONCNER	0
21MD0157	ONCTSH	51
21MD0157	SALTRU	183
21MD0158	ONCGOR	9
21MD0158	ONCKET	0
21MD0158	ONCKIS	19
21MD0158	ONCMYK	0
21MD0158	ONCNER	0
21MD0158	ONCTSH	42
21MD0158	SALTRU	0
21MD0159	ONCGOR	4
21MD0159	ONCKET	0
21MD0159	ONCKIS	17
21MD0159	ONCMYK	0
21MD0159	ONCNER	0
21MD0159	ONCTSH	27
21MD0159	SALTRU	0
21MD0160	ONCGOR	25
21MD0160	ONCKET	0
21MD0160	ONCKIS	66
21MD0160	ONCMYK	0
21MD0160	ONCNER	0
21MD0160	ONCTSH	340
21MD0160	SALTRU	0
21MD0161	ONCGOR	16
21MD0161	ONCKET	0
21MD0161	ONCKIS	46
21MD0161	ONCMYK	0
21MD0161	ONCNER	0
21MD0161	ONCTSH	89
21MD0161	SALTRU	0
21MD0162	ONCGOR	15
21MD0162	ONCKET	0
21MD0162	ONCKIS	24
21MD0162	ONCMYK	0
21MD0162	ONCNER	0
21MD0162	ONCTSH	23
21MD0162	SALTRU	0
21MD0163	ONCGOR	25
21MD0163	ONCKET	0
21MD0163	ONCKIS	55
21MD0163	ONCMYK	0
21MD0163	ONCNER	0
21MD0163	ONCTSH	75
21MD0163	SALTRU	0
21MD0164	ONCGOR	11
21MD0164	ONCKET	0
21MD0164	ONCKIS	55
21MD0164	ONCMYK	0
21MD0164	ONCNER	0
21MD0164	ONCTSH	131
21MD0164	SALTRU	0
21MD0165	ONCGOR	35
21MD0165	ONCKET	0
21MD0165	ONCKIS	119
21MD0165	ONCMYK	0
21MD0165	ONCNER	0
21MD0165	ONCTSH	179651
21MD0165	SALTRU	0
21MD0166	ONCGOR	9
21MD0166	ONCKET	0
21MD0166	ONCKIS	55
21MD0166	ONCMYK	0
21MD0166	ONCNER	0
21MD0166	ONCTSH	99
21MD0166	SALTRU	0
21MD0167	ONCGOR	19
21MD0167	ONCKET	0
21MD0167	ONCKIS	40
21MD0167	ONCMYK	0
21MD0167	ONCNER	0
21MD0167	ONCTSH	73
21MD0167	SALTRU	0
21MD0168	ONCGOR	16
21MD0168	ONCKET	0
21MD0168	ONCKIS	37
21MD0168	ONCMYK	0
21MD0168	ONCNER	0
21MD0168	ONCTSH	104
21MD0168	SALTRU	0
21MD0169	ONCGOR	1411
21MD0169	ONCKET	0
21MD0169	ONCKIS	25
21MD0169	ONCMYK	0
21MD0169	ONCNER	0
21MD0169	ONCTSH	57
21MD0169	SALTRU	0
21MD0170	ONCGOR	8
21MD0170	ONCKET	0
21MD0170	ONCKIS	21
21MD0170	ONCMYK	0
21MD0170	ONCNER	0
21MD0170	ONCTSH	48
21MD0170	SALTRU	0
21MD0171	ONCGOR	14
21MD0171	ONCKET	0
21MD0171	ONCKIS	37
21MD0171	ONCMYK	0
21MD0171	ONCNER	0
21MD0171	ONCTSH	30832
21MD0171	SALTRU	0
21MD0173	ONCGOR	6
21MD0173	ONCKET	0
21MD0173	ONCKIS	51
21MD0173	ONCMYK	0
21MD0173	ONCNER	0
21MD0173	ONCTSH	74
21MD0173	SALTRU	0
21MD0174	ONCGOR	22
21MD0174	ONCKET	0
21MD0174	ONCKIS	49
21MD0174	ONCMYK	0
21MD0174	ONCNER	0
21MD0174	ONCTSH	70
21MD0174	SALTRU	0
21MD0175	ONCGOR	4
21MD0175	ONCKET	0
21MD0175	ONCKIS	25
21MD0175	ONCMYK	0
21MD0175	ONCNER	0
21MD0175	ONCTSH	35
21MD0175	SALTRU	0
21MD0176	ONCGOR	36
21MD0176	ONCKET	0
21MD0176	ONCKIS	66
21MD0176	ONCMYK	0
21MD0176	ONCNER	0
21MD0176	ONCTSH	155
21MD0176	SALTRU	0
21MD0177	ONCGOR	8
21MD0177	ONCKET	0
21MD0177	ONCKIS	21
21MD0177	ONCMYK	0
21MD0177	ONCNER	0
21MD0177	ONCTSH	94
21MD0177	SALTRU	0
21MD0178	ONCGOR	39
21MD0178	ONCKET	0
21MD0178	ONCKIS	80
21MD0178	ONCMYK	0
21MD0178	ONCNER	0
21MD0178	ONCTSH	121
21MD0178	SALTRU	0
21MD0179	ONCGOR	13
21MD0179	ONCKET	0
21MD0179	ONCKIS	44
21MD0179	ONCMYK	0
21MD0179	ONCNER	0
21MD0179	ONCTSH	76
21MD0179	SALTRU	0
21MD0180	ONCGOR	5
21MD0180	ONCKET	0
21MD0180	ONCKIS	32
21MD0180	ONCMYK	0
21MD0180	ONCNER	0
21MD0180	ONCTSH	53
21MD0180	SALTRU	0
21MD0181	ONCGOR	15
21MD0181	ONCKET	0
21MD0181	ONCKIS	30
21MD0181	ONCMYK	0
21MD0181	ONCNER	0
21MD0181	ONCTSH	52
21MD0181	SALTRU	0
21MD0182	ONCGOR	27
21MD0182	ONCKET	0
21MD0182	ONCKIS	76
21MD0182	ONCMYK	0
21MD0182	ONCNER	0
21MD0182	ONCTSH	112
21MD0182	SALTRU	0
21MD0183	ONCGOR	11
21MD0183	ONCKET	0
21MD0183	ONCKIS	29
21MD0183	ONCMYK	13
21MD0183	ONCNER	0
21MD0183	ONCTSH	49
21MD0183	SALTRU	0
21MD0184	ONCGOR	20
21MD0184	ONCKET	0
21MD0184	ONCKIS	40
21MD0184	ONCMYK	0
21MD0184	ONCNER	0
21MD0184	ONCTSH	69
21MD0184	SALTRU	0
21MD0185	ONCGOR	8
21MD0185	ONCKET	0
21MD0185	ONCKIS	93
21MD0185	ONCMYK	0
21MD0185	ONCNER	0
21MD0185	ONCTSH	52
21MD0185	SALTRU	0
21MD0186	ONCGOR	39
21MD0186	ONCKET	0
21MD0186	ONCKIS	73
21MD0186	ONCMYK	0
21MD0186	ONCNER	0
21MD0186	ONCTSH	131
21MD0186	SALTRU	0
21MD0187	ONCGOR	36
21MD0187	ONCKET	0
21MD0187	ONCKIS	131
21MD0187	ONCMYK	0
21MD0187	ONCNER	0
21MD0187	ONCTSH	292
21MD0187	SALTRU	0
21MD0188	ONCGOR	20
21MD0188	ONCKET	0
21MD0188	ONCKIS	74
21MD0188	ONCMYK	0
21MD0188	ONCNER	0
21MD0188	ONCTSH	102
21MD0188	SALTRU	0
21MD0189	ONCGOR	37
21MD0189	ONCKET	0
21MD0189	ONCKIS	99
21MD0189	ONCMYK	0
21MD0189	ONCNER	0
21MD0189	ONCTSH	124
21MD0189	SALTRU	0
21MD0190	ONCGOR	0
21MD0190	ONCKET	0
21MD0190	ONCKIS	0
21MD0190	ONCMYK	6
21MD0190	ONCNER	0
21MD0190	ONCTSH	0
21MD0190	SALTRU	0
21MD0191	ONCGOR	2
21MD0191	ONCKET	0
21MD0191	ONCKIS	0
21MD0191	ONCMYK	11
21MD0191	ONCNER	0
21MD0191	ONCTSH	0
21MD0191	SALTRU	0
21MD0192	ONCGOR	0
21MD0192	ONCKET	0
21MD0192	ONCKIS	0
21MD0192	ONCMYK	0
21MD0192	ONCNER	0
21MD0192	ONCTSH	0
21MD0192	SALTRU	0
21MD0193	ONCGOR	5
21MD0193	ONCKET	0
21MD0193	ONCKIS	0
21MD0193	ONCMYK	11
21MD0193	ONCNER	0
21MD0193	ONCTSH	0
21MD0193	SALTRU	0
21MD0194	ONCGOR	0
21MD0194	ONCKET	0
21MD0194	ONCKIS	0
21MD0194	ONCMYK	3
21MD0194	ONCNER	0
21MD0194	ONCTSH	0
21MD0194	SALTRU	0
21MD0195	ONCGOR	4
21MD0195	ONCKET	0
21MD0195	ONCKIS	0
21MD0195	ONCMYK	9
21MD0195	ONCNER	0
21MD0195	ONCTSH	0
21MD0195	SALTRU	0
21MD0197	ONCGOR	0
21MD0197	ONCKET	0
21MD0197	ONCKIS	0
21MD0197	ONCMYK	9
21MD0197	ONCNER	0
21MD0197	ONCTSH	0
21MD0197	SALTRU	0
21MD0198	ONCGOR	0
21MD0198	ONCKET	0
21MD0198	ONCKIS	0
21MD0198	ONCMYK	46
21MD0198	ONCNER	0
21MD0198	ONCTSH	0
21MD0198	SALTRU	0
21MD0199	ONCGOR	0
21MD0199	ONCKET	0
21MD0199	ONCKIS	0
21MD0199	ONCMYK	16
21MD0199	ONCNER	0
21MD0199	ONCTSH	0
21MD0199	SALTRU	0
21MD0200	ONCGOR	0
21MD0200	ONCKET	0
21MD0200	ONCKIS	0
21MD0200	ONCMYK	0
21MD0200	ONCNER	0
21MD0200	ONCTSH	0
21MD0200	SALTRU	0
21MD0201	ONCGOR	0
21MD0201	ONCKET	0
21MD0201	ONCKIS	0
21MD0201	ONCMYK	16
21MD0201	ONCNER	0
21MD0201	ONCTSH	0
21MD0201	SALTRU	0
21MD0202	ONCGOR	0
21MD0202	ONCKET	0
21MD0202	ONCKIS	0
21MD0202	ONCMYK	37
21MD0202	ONCNER	0
21MD0202	ONCTSH	3
21MD0202	SALTRU	0
21MD0203	ONCGOR	0
21MD0203	ONCKET	0
21MD0203	ONCKIS	0
21MD0203	ONCMYK	15
21MD0203	ONCNER	0
21MD0203	ONCTSH	0
21MD0203	SALTRU	0
21MD0204	ONCGOR	0
21MD0204	ONCKET	0
21MD0204	ONCKIS	0
21MD0204	ONCMYK	0
21MD0204	ONCNER	0
21MD0204	ONCTSH	0
21MD0204	SALTRU	0
21MD0205	ONCGOR	0
21MD0205	ONCKET	0
21MD0205	ONCKIS	0
21MD0205	ONCMYK	0
21MD0205	ONCNER	0
21MD0205	ONCTSH	0
21MD0205	SALTRU	0
21MD0206	ONCGOR	0
21MD0206	ONCKET	0
21MD0206	ONCKIS	0
21MD0206	ONCMYK	22
21MD0206	ONCNER	0
21MD0206	ONCTSH	0
21MD0206	SALTRU	0
21MD0207	ONCGOR	0
21MD0207	ONCKET	0
21MD0207	ONCKIS	0
21MD0207	ONCMYK	0
21MD0207	ONCNER	0
21MD0207	ONCTSH	0
21MD0207	SALTRU	0
21MD0208	ONCGOR	2
21MD0208	ONCKET	0
21MD0208	ONCKIS	0
21MD0208	ONCMYK	88
21MD0208	ONCNER	0
21MD0208	ONCTSH	0
21MD0208	SALTRU	0
21MD0209	ONCGOR	2
21MD0209	ONCKET	0
21MD0209	ONCKIS	0
21MD0209	ONCMYK	21
21MD0209	ONCNER	0
21MD0209	ONCTSH	3
21MD0209	SALTRU	0
21MD0210	ONCGOR	156
21MD0210	ONCKET	0
21MD0210	ONCKIS	0
21MD0210	ONCMYK	9
21MD0210	ONCNER	0
21MD0210	ONCTSH	0
21MD0210	SALTRU	0
21MD0211	ONCGOR	0
21MD0211	ONCKET	0
21MD0211	ONCKIS	0
21MD0211	ONCMYK	0
21MD0211	ONCNER	0
21MD0211	ONCTSH	0
21MD0211	SALTRU	0
21MD0212	ONCGOR	0
21MD0212	ONCKET	0
21MD0212	ONCKIS	0
21MD0212	ONCMYK	0
21MD0212	ONCNER	0
21MD0212	ONCTSH	0
21MD0212	SALTRU	0
21MD0213	ONCGOR	2
21MD0213	ONCKET	0
21MD0213	ONCKIS	0
21MD0213	ONCMYK	0
21MD0213	ONCNER	0
21MD0213	ONCTSH	0
21MD0213	SALTRU	0
21MD0214	ONCGOR	0
21MD0214	ONCKET	0
21MD0214	ONCKIS	0
21MD0214	ONCMYK	17
21MD0214	ONCNER	0
21MD0214	ONCTSH	0
21MD0214	SALTRU	0
21MD0215	ONCGOR	2
21MD0215	ONCKET	0
21MD0215	ONCKIS	0
21MD0215	ONCMYK	21
21MD0215	ONCNER	0
21MD0215	ONCTSH	0
21MD0215	SALTRU	0
21MD0216	ONCGOR	0
21MD0216	ONCKET	0
21MD0216	ONCKIS	0
21MD0216	ONCMYK	5
21MD0216	ONCNER	0
21MD0216	ONCTSH	0
21MD0216	SALTRU	0
21MD0217	ONCGOR	0
21MD0217	ONCKET	0
21MD0217	ONCKIS	0
21MD0217	ONCMYK	27
21MD0217	ONCNER	0
21MD0217	ONCTSH	4
21MD0217	SALTRU	0
21MD0218	ONCGOR	0
21MD0218	ONCKET	0
21MD0218	ONCKIS	0
21MD0218	ONCMYK	0
21MD0218	ONCNER	0
21MD0218	ONCTSH	0
21MD0218	SALTRU	0
21MD0219	ONCGOR	0
21MD0219	ONCKET	0
21MD0219	ONCKIS	0
21MD0219	ONCMYK	12
21MD0219	ONCNER	0
21MD0219	ONCTSH	0
21MD0219	SALTRU	0
21MD0221	ONCGOR	0
21MD0221	ONCKET	0
21MD0221	ONCKIS	0
21MD0221	ONCMYK	8
21MD0221	ONCNER	0
21MD0221	ONCTSH	0
21MD0221	SALTRU	0
21MD0222	ONCGOR	6
21MD0222	ONCKET	0
21MD0222	ONCKIS	0
21MD0222	ONCMYK	28
21MD0222	ONCNER	0
21MD0222	ONCTSH	0
21MD0222	SALTRU	0
21MD0223	ONCGOR	0
21MD0223	ONCKET	0
21MD0223	ONCKIS	0
21MD0223	ONCMYK	16
21MD0223	ONCNER	0
21MD0223	ONCTSH	0
21MD0223	SALTRU	0
21MD0224	ONCGOR	0
21MD0224	ONCKET	0
21MD0224	ONCKIS	0
21MD0224	ONCMYK	0
21MD0224	ONCNER	0
21MD0224	ONCTSH	0
21MD0224	SALTRU	0
21MD0225	ONCGOR	0
21MD0225	ONCKET	0
21MD0225	ONCKIS	0
21MD0225	ONCMYK	0
21MD0225	ONCNER	0
21MD0225	ONCTSH	0
21MD0225	SALTRU	0
21MD0226	ONCGOR	0
21MD0226	ONCKET	0
21MD0226	ONCKIS	0
21MD0226	ONCMYK	11
21MD0226	ONCNER	0
21MD0226	ONCTSH	0
21MD0226	SALTRU	0
21MD0227	ONCGOR	0
21MD0227	ONCKET	0
21MD0227	ONCKIS	0
21MD0227	ONCMYK	0
21MD0227	ONCNER	0
21MD0227	ONCTSH	0
21MD0227	SALTRU	0
21MD0228	ONCGOR	0
21MD0228	ONCKET	0
21MD0228	ONCKIS	0
21MD0228	ONCMYK	0
21MD0228	ONCNER	0
21MD0228	ONCTSH	0
21MD0228	SALTRU	0
21MD0229	ONCGOR	0
21MD0229	ONCKET	0
21MD0229	ONCKIS	0
21MD0229	ONCMYK	6
21MD0229	ONCNER	0
21MD0229	ONCTSH	0
21MD0229	SALTRU	0
21MD0230	ONCGOR	0
21MD0230	ONCKET	0
21MD0230	ONCKIS	0
21MD0230	ONCMYK	0
21MD0230	ONCNER	0
21MD0230	ONCTSH	0
21MD0230	SALTRU	0
21MD0231	ONCGOR	0
21MD0231	ONCKET	0
21MD0231	ONCKIS	0
21MD0231	ONCMYK	3
21MD0231	ONCNER	0
21MD0231	ONCTSH	0
21MD0231	SALTRU	0
21MD0232	ONCGOR	0
21MD0232	ONCKET	0
21MD0232	ONCKIS	0
21MD0232	ONCMYK	23
21MD0232	ONCNER	0
21MD0232	ONCTSH	0
21MD0232	SALTRU	0
21MD0233	ONCGOR	0
21MD0233	ONCKET	0
21MD0233	ONCKIS	0
21MD0233	ONCMYK	12
21MD0233	ONCNER	0
21MD0233	ONCTSH	0
21MD0233	SALTRU	0
21MD0234	ONCGOR	0
21MD0234	ONCKET	0
21MD0234	ONCKIS	0
21MD0234	ONCMYK	0
21MD0234	ONCNER	0
21MD0234	ONCTSH	0
21MD0234	SALTRU	0
21MD0235	ONCGOR	0
21MD0235	ONCKET	0
21MD0235	ONCKIS	0
21MD0235	ONCMYK	8
21MD0235	ONCNER	0
21MD0235	ONCTSH	0
21MD0235	SALTRU	0
21MD0236	ONCGOR	0
21MD0236	ONCKET	0
21MD0236	ONCKIS	0
21MD0236	ONCMYK	13
21MD0236	ONCNER	0
21MD0236	ONCTSH	0
21MD0236	SALTRU	0
21MD0237	ONCGOR	0
21MD0237	ONCKET	0
21MD0237	ONCKIS	0
21MD0237	ONCMYK	10
21MD0237	ONCNER	0
21MD0237	ONCTSH	0
21MD0237	SALTRU	0
21MD0238	ONCGOR	0
21MD0238	ONCKET	0
21MD0238	ONCKIS	0
21MD0238	ONCMYK	0
21MD0238	ONCNER	0
21MD0238	ONCTSH	0
21MD0238	SALTRU	0
21MD0239	ONCGOR	3
21MD0239	ONCKET	0
21MD0239	ONCKIS	0
21MD0239	ONCMYK	9
21MD0239	ONCNER	0
21MD0239	ONCTSH	0
21MD0239	SALTRU	0
21MD0240	ONCGOR	8
21MD0240	ONCKET	0
21MD0240	ONCKIS	0
21MD0240	ONCMYK	13
21MD0240	ONCNER	0
21MD0240	ONCTSH	0
21MD0240	SALTRU	0
21MD0241	ONCGOR	2
21MD0241	ONCKET	0
21MD0241	ONCKIS	0
21MD0241	ONCMYK	11
21MD0241	ONCNER	0
21MD0241	ONCTSH	0
21MD0241	SALTRU	0
21MD0242	ONCGOR	0
21MD0242	ONCKET	0
21MD0242	ONCKIS	0
21MD0242	ONCMYK	0
21MD0242	ONCNER	0
21MD0242	ONCTSH	0
21MD0242	SALTRU	0
21MD0243	ONCGOR	0
21MD0243	ONCKET	0
21MD0243	ONCKIS	0
21MD0243	ONCMYK	0
21MD0243	ONCNER	0
21MD0243	ONCTSH	0
21MD0243	SALTRU	0
21MD0245	ONCGOR	2
21MD0245	ONCKET	0
21MD0245	ONCKIS	0
21MD0245	ONCMYK	16
21MD0245	ONCNER	0
21MD0245	ONCTSH	0
21MD0245	SALTRU	0
21MD0246	ONCGOR	0
21MD0246	ONCKET	0
21MD0246	ONCKIS	0
21MD0246	ONCMYK	75
21MD0246	ONCNER	0
21MD0246	ONCTSH	0
21MD0246	SALTRU	0
21MD0247	ONCGOR	0
21MD0247	ONCKET	0
21MD0247	ONCKIS	0
21MD0247	ONCMYK	0
21MD0247	ONCNER	0
21MD0247	ONCTSH	0
21MD0247	SALTRU	0
21MD0248	ONCGOR	0
21MD0248	ONCKET	0
21MD0248	ONCKIS	0
21MD0248	ONCMYK	13
21MD0248	ONCNER	0
21MD0248	ONCTSH	0
21MD0248	SALTRU	0
21MD0249	ONCGOR	0
21MD0249	ONCKET	0
21MD0249	ONCKIS	0
21MD0249	ONCMYK	25
21MD0249	ONCNER	0
21MD0249	ONCTSH	0
21MD0249	SALTRU	0
21MD0250	ONCGOR	0
21MD0250	ONCKET	0
21MD0250	ONCKIS	0
21MD0250	ONCMYK	11
21MD0250	ONCNER	0
21MD0250	ONCTSH	403
21MD0250	SALTRU	0
21MD0251	ONCGOR	0
21MD0251	ONCKET	0
21MD0251	ONCKIS	0
21MD0251	ONCMYK	0
21MD0251	ONCNER	0
21MD0251	ONCTSH	0
21MD0251	SALTRU	0
21MD0252	ONCGOR	0
21MD0252	ONCKET	0
21MD0252	ONCKIS	0
21MD0252	ONCMYK	0
21MD0252	ONCNER	0
21MD0252	ONCTSH	0
21MD0252	SALTRU	0
21MD0253	ONCGOR	3
21MD0253	ONCKET	0
21MD0253	ONCKIS	0
21MD0253	ONCMYK	12
21MD0253	ONCNER	0
21MD0253	ONCTSH	0
21MD0253	SALTRU	0
21MD0254	ONCGOR	0
21MD0254	ONCKET	0
21MD0254	ONCKIS	0
21MD0254	ONCMYK	3
21MD0254	ONCNER	0
21MD0254	ONCTSH	0
21MD0254	SALTRU	0
21MD0255	ONCGOR	0
21MD0255	ONCKET	0
21MD0255	ONCKIS	0
21MD0255	ONCMYK	0
21MD0255	ONCNER	0
21MD0255	ONCTSH	0
21MD0255	SALTRU	0
21MD0256	ONCGOR	2
21MD0256	ONCKET	0
21MD0256	ONCKIS	0
21MD0256	ONCMYK	17
21MD0256	ONCNER	0
21MD0256	ONCTSH	0
21MD0256	SALTRU	0
21MD0257	ONCGOR	0
21MD0257	ONCKET	0
21MD0257	ONCKIS	0
21MD0257	ONCMYK	0
21MD0257	ONCNER	0
21MD0257	ONCTSH	0
21MD0257	SALTRU	0
21MD0258	ONCGOR	0
21MD0258	ONCKET	0
21MD0258	ONCKIS	0
21MD0258	ONCMYK	22
21MD0258	ONCNER	0
21MD0258	ONCTSH	439
21MD0258	SALTRU	0
21MD0259	ONCGOR	0
21MD0259	ONCKET	0
21MD0259	ONCKIS	0
21MD0259	ONCMYK	10
21MD0259	ONCNER	0
21MD0259	ONCTSH	0
21MD0259	SALTRU	0
21MD0260	ONCGOR	0
21MD0260	ONCKET	0
21MD0260	ONCKIS	0
21MD0260	ONCMYK	40
21MD0260	ONCNER	0
21MD0260	ONCTSH	3
21MD0260	SALTRU	0
21MD0261	ONCGOR	0
21MD0261	ONCKET	0
21MD0261	ONCKIS	0
21MD0261	ONCMYK	0
21MD0261	ONCNER	0
21MD0261	ONCTSH	0
21MD0261	SALTRU	0
21MD0262	ONCGOR	0
21MD0262	ONCKET	0
21MD0262	ONCKIS	0
21MD0262	ONCMYK	0
21MD0262	ONCNER	0
21MD0262	ONCTSH	4
21MD0262	SALTRU	0
21MD0263	ONCGOR	0
21MD0263	ONCKET	0
21MD0263	ONCKIS	0
21MD0263	ONCMYK	5
21MD0263	ONCNER	0
21MD0263	ONCTSH	0
21MD0263	SALTRU	0
21MD0264	ONCGOR	0
21MD0264	ONCKET	0
21MD0264	ONCKIS	0
21MD0264	ONCMYK	12
21MD0264	ONCNER	0
21MD0264	ONCTSH	0
21MD0264	SALTRU	0
21MD0265	ONCGOR	0
21MD0265	ONCKET	0
21MD0265	ONCKIS	0
21MD0265	ONCMYK	6
21MD0265	ONCNER	0
21MD0265	ONCTSH	0
21MD0265	SALTRU	0
21MD0266	ONCGOR	0
21MD0266	ONCKET	0
21MD0266	ONCKIS	0
21MD0266	ONCMYK	0
21MD0266	ONCNER	0
21MD0266	ONCTSH	0
21MD0266	SALTRU	0
21MD0267	ONCGOR	0
21MD0267	ONCKET	0
21MD0267	ONCKIS	0
21MD0267	ONCMYK	0
21MD0267	ONCNER	0
21MD0267	ONCTSH	0
21MD0267	SALTRU	0
21MD0269	ONCGOR	0
21MD0269	ONCKET	0
21MD0269	ONCKIS	0
21MD0269	ONCMYK	0
21MD0269	ONCNER	0
21MD0269	ONCTSH	0
21MD0269	SALTRU	0
21MD0270	ONCGOR	0
21MD0270	ONCKET	0
21MD0270	ONCKIS	0
21MD0270	ONCMYK	0
21MD0270	ONCNER	0
21MD0270	ONCTSH	0
21MD0270	SALTRU	0
21MD0271	ONCGOR	0
21MD0271	ONCKET	0
21MD0271	ONCKIS	0
21MD0271	ONCMYK	0
21MD0271	ONCNER	0
21MD0271	ONCTSH	0
21MD0271	SALTRU	0
21MD0272	ONCGOR	0
21MD0272	ONCKET	0
21MD0272	ONCKIS	0
21MD0272	ONCMYK	28
21MD0272	ONCNER	0
21MD0272	ONCTSH	0
21MD0272	SALTRU	0
21MD0273	ONCGOR	0
21MD0273	ONCKET	0
21MD0273	ONCKIS	0
21MD0273	ONCMYK	26
21MD0273	ONCNER	0
21MD0273	ONCTSH	0
21MD0273	SALTRU	0
21MD0274	ONCGOR	0
21MD0274	ONCKET	0
21MD0274	ONCKIS	0
21MD0274	ONCMYK	11
21MD0274	ONCNER	0
21MD0274	ONCTSH	0
21MD0274	SALTRU	0
21MD0275	ONCGOR	0
21MD0275	ONCKET	0
21MD0275	ONCKIS	0
21MD0275	ONCMYK	0
21MD0275	ONCNER	0
21MD0275	ONCTSH	0
21MD0275	SALTRU	0
21MD0276	ONCGOR	0
21MD0276	ONCKET	0
21MD0276	ONCKIS	0
21MD0276	ONCMYK	5561
21MD0276	ONCNER	0
21MD0276	ONCTSH	0
21MD0276	SALTRU	0
21MD0277	ONCGOR	0
21MD0277	ONCKET	0
21MD0277	ONCKIS	0
21MD0277	ONCMYK	0
21MD0277	ONCNER	0
21MD0277	ONCTSH	0
21MD0277	SALTRU	0
21MD0278	ONCGOR	2
21MD0278	ONCKET	0
21MD0278	ONCKIS	0
21MD0278	ONCMYK	19
21MD0278	ONCNER	0
21MD0278	ONCTSH	0
21MD0278	SALTRU	0
21MD0279	ONCGOR	0
21MD0279	ONCKET	0
21MD0279	ONCKIS	0
21MD0279	ONCMYK	12
21MD0279	ONCNER	0
21MD0279	ONCTSH	0
21MD0279	SALTRU	0
21MD0280	ONCGOR	2
21MD0280	ONCKET	0
21MD0280	ONCKIS	0
21MD0280	ONCMYK	27
21MD0280	ONCNER	0
21MD0280	ONCTSH	0
21MD0280	SALTRU	0
21MD0281	ONCGOR	0
21MD0281	ONCKET	0
21MD0281	ONCKIS	0
21MD0281	ONCMYK	7
21MD0281	ONCNER	0
21MD0281	ONCTSH	0
21MD0281	SALTRU	0
21MD0282	ONCGOR	0
21MD0282	ONCKET	0
21MD0282	ONCKIS	0
21MD0282	ONCMYK	16
21MD0282	ONCNER	0
21MD0282	ONCTSH	0
21MD0282	SALTRU	0
21MD0283	ONCGOR	0
21MD0283	ONCKET	0
21MD0283	ONCKIS	0
21MD0283	ONCMYK	4
21MD0283	ONCNER	0
21MD0283	ONCTSH	0
21MD0283	SALTRU	0
21MD0284	ONCGOR	3
21MD0284	ONCKET	0
21MD0284	ONCKIS	0
21MD0284	ONCMYK	12
21MD0284	ONCNER	0
21MD0284	ONCTSH	0
21MD0284	SALTRU	0
21MD0285	ONCGOR	626
21MD0285	ONCKET	0
