sample	speciesID	freq
21MD0313	PLASTE	490
21MD0313	CLUPAL	9544
21MD0314	GADMAC	30
21MD0314	ONCMYK	54
21MD0314	MICPAC	218
21MD0314	ZALCAL	402
21MD0314	CLUPAL	7828
21MD0314	EUMJUB	51014
21MD0314	PLASTE	59412
21MD0315	ONCMYK	4
21MD0315	PLASTE	72
21MD0315	MICPRO	96
21MD0317	GADMAC	12
21MD0317	MICPAC	32
21MD0317	ONCMYK	34
21MD0317	PLASTE	136
21MD0317	ZALCAL	184
21MD0317	CLUPAL	2241
21MD0319	GADMAC	8
21MD0319	ONCGOR	12
21MD0319	ONCKIS	16
21MD0319	ATHSTO	22
21MD0319	MICPAC	94
21MD0319	ZALCAL	164
21MD0319	ONCMYK	166
21MD0319	PLASTE	10458
21MD0319	HEXDEC	19497
21MD0319	MICPRO	19652
21MD0319	EUMJUB	113130
21MD0319	CLUPAL	651837
21MD0320	ONCMYK	30
21MD0320	MICPAC	38
21MD0320	PLASTE	112
21MD0320	ZALCAL	147692
21MD0320	THECHA	230907
21MD0320	CLUPAL	391817
21MD0321	MICPAC	6
21MD0321	ONCMYK	16
21MD0321	ONCGOR	48
21MD0321	ZALCAL	98
21MD0321	PLASTE	362
21MD0322	PLASTE	38
21MD0323	HEXDEC	3
21MD0323	MICPAC	6
21MD0323	GADMAC	10
21MD0323	ONCMYK	30
21MD0323	ZALCAL	80
21MD0323	PLASTE	144
21MD0323	CLUPAL	2796
21MD0324	GADMAC	14
21MD0324	MICPAC	22
21MD0324	ONCMYK	42
21MD0324	PLASTE	136
21MD0324	ZALCAL	148
21MD0324	ONCKIS	13736
21MD0324	THECHA	219875
21MD0325	PLASTE	14
21MD0326	ONCMYK	20
21MD0326	SCOMAR	42
21MD0326	PLASTE	88
21MD0326	ZALCAL	478
21MD0326	CITSOR	1416
21MD0326	ATHSTO	1906
21MD0326	MICPAC	2090
21MD0326	CLUPAL	12109
21MD0326	THECHA	111247
21MD0326	GADMAC	275342
21MD0327	ATHSTO	3
21MD0327	MICPAC	64
21MD0327	ZALCAL	118
21MD0327	ONCMYK	488
21MD0327	PLASTE	7862
21MD0327	CLUPAL	9000
21MD0328	SEBPIN	6
21MD0328	ATHSTO	7
21MD0328	ONCKIS	32
21MD0328	MICPAC	82
21MD0328	ONCMYK	560
21MD0328	PLASTE	1360
21MD0329	MICPRO	16
21MD0329	ONCMYK	34
21MD0329	THECHA	39
21MD0329	HEXDEC	62
21MD0329	MICPAC	130
21MD0329	ZALCAL	208
21MD0329	PLASTE	510
21MD0329	CLUPAL	1282
21MD0330	MICPRO	72
21MD0330	MICPAC	350
21MD0330	PLASTE	558
21MD0331	GADMAC	16
21MD0331	MICPRO	34
21MD0331	ONCKIS	40
21MD0331	ONCGOR	58
21MD0331	MICPAC	74
21MD0331	HEXDEC	158
21MD0331	ZALCAL	276
21MD0331	ONCMYK	312
21MD0331	ALOSAP	980
21MD0331	PLASTE	1094
21MD0331	CLUPAL	3009
21MD0332	ONCMYK	10
21MD0332	MICPAC	30
21MD0332	ZALCAL	88
21MD0332	PLASTE	96
21MD0332	ALOSAP	982
21MD0332	CLUPAL	3118
21MD0333	ISOISO	10
21MD0333	ZALCAL	12
21MD0333	ONCMYK	14
21MD0333	ONCGOR	16
21MD0333	ATHSTO	19
21MD0333	HEXDEC	57
21MD0333	MICPRO	60
21MD0333	MICPAC	298
21MD0333	PLASTE	694
21MD0333	CLUPAL	22416
21MD0334	HEMHEM	8
21MD0334	SEBPIN	18
21MD0334	ONCKIS	26
21MD0334	ISOISO	34
21MD0334	ONCMYK	44
21MD0334	MICPRO	134
21MD0334	ATHSTO	147
21MD0334	ZALCAL	160
21MD0334	HEXDEC	210
21MD0334	OPHELO	216
21MD0334	MICPAC	4436
21MD0334	PLASTE	5292
21MD0334	CLUPAL	159609
21MD0335	ONCGOR	6
21MD0335	HEXDEC	11
21MD0335	MICPAC	22
21MD0335	ONCMYK	22
21MD0335	ONCKIS	100
21MD0335	ZALCAL	108
21MD0335	PLASTE	200
21MD0335	CLUPAL	8764
21MD0336	MICPAC	20
21MD0336	ONCMYK	20
21MD0336	ZALCAL	110
21MD0336	PLASTE	138
21MD0336	CLUPAL	797
21MD0337	MICPAC	14
21MD0337	ONCMYK	14
21MD0337	ZALCAL	74
21MD0337	PLASTE	98
21MD0337	MERPRO	438
21MD0337	GADMAC	812
21MD0338	PLASTE	36
21MD0340	MICPAC	12
21MD0340	ONCMYK	14
21MD0340	PLASTE	32
21MD0340	ZALCAL	56
21MD0341	MICPAC	8
21MD0341	ONCMYK	10
21MD0341	ZALCAL	26
21MD0341	ONCGOR	32
21MD0341	ONCKIS	32
21MD0341	CLUPAL	496
21MD0341	PLASTE	800
21MD0342	ATHSTO	20
21MD0342	GADMAC	26
21MD0342	ONCMYK	40
21MD0342	MICPAC	44
21MD0342	ZALCAL	158
21MD0342	PLASTE	458
21MD0342	ALOSAP	511
21MD0342	CLUPAL	221532
21MD0343	PLASTE	8
21MD0343	MICPAC	12
21MD0344	MICPAC	6
21MD0344	ONCMYK	10
21MD0344	PLASTE	20
21MD0344	ZALCAL	54
21MD0346	PLASTE	22
21MD0347	ONCMYK	32
21MD0347	MICPAC	34
21MD0347	PLASTE	86
21MD0347	ZALCAL	132
21MD0347	PARVET	4766
21MD0347	CITSOR	12979
21MD0347	CLUPAL	118009
21MD0348	CITSOR	1
21MD0348	HEXDEC	7
21MD0348	GADMAC	16
21MD0348	ONCKIS	20
21MD0348	MICPAC	64
21MD0348	ONCMYK	134
21MD0348	ZALCAL	254
21MD0348	PLASTE	374
21MD0348	CLUPAL	3050
21MD0349	MERPRO	8
21MD0349	GADMAC	28
21MD0349	ONCKIS	36
21MD0349	ONCGOR	40
21MD0349	MICPAC	74
21MD0349	ZALCAL	152
21MD0349	ONCMYK	402
21MD0349	PLASTE	1300
21MD0349	ATHSTO	1605
21MD0349	ALOSAP	585479
21MD0350	SEBPIN	8
21MD0350	MICPRO	18
21MD0350	PARVET	24
21MD0350	GADMAC	30
21MD0350	SEBENT	30
21MD0350	HEXDEC	53
21MD0350	ALOSAP	67
21MD0350	ONCGOR	74
21MD0350	ONCKIS	98
21MD0350	MICPAC	380
21MD0350	ONCMYK	862
21MD0350	PLASTE	6182
21MD0350	ZALCAL	24104
21MD0350	CLUPAL	424846
21MD0351	ONCNER	6
21MD0351	THECHA	13
21MD0351	ONCMYK	18
21MD0351	MICPAC	26
21MD0351	PLASTE	100
21MD0351	ZALCAL	108
21MD0351	CLUPAL	2646
21MD0352	ONCMYK	24
21MD0352	MICPAC	62
21MD0352	ZALCAL	136
21MD0352	PLASTE	230
21MD0352	CLUPAL	5172
21MD0353	HEXDEC	3
21MD0353	ONCKIS	30
21MD0353	MICPAC	58
21MD0353	ONCMYK	62
21MD0353	GADMAC	144
21MD0353	ZALCAL	266
21MD0353	PLASTE	632
21MD0353	ATHSTO	4256
21MD0353	CLUPAL	7805
21MD0354	ONCMYK	10
21MD0354	GADMAC	12
21MD0354	ONCKIS	14
21MD0354	MICPAC	28
21MD0354	PLASTE	84
21MD0354	ZALCAL	172
21MD0354	OPHELO	5699
21MD0354	CLUPAL	19517
21MD0354	EUMJUB	89028
21MD0356	MERPRO	8
21MD0356	GADMAC	10
21MD0356	MICPAC	64
21MD0356	ONCMYK	68
21MD0356	ZALCAL	244
21MD0356	ISOISO	2248
21MD0356	EUMJUB	2596
21MD0356	CLUPAL	2767
21MD0356	PLASTE	109534
21MD0357	ONCMYK	16
21MD0357	ISOISO	48
21MD0357	MICPAC	238
21MD0357	PLASTE	3224
21MD0358	HEXDEC	3
21MD0358	ONCMYK	68
21MD0358	MICPAC	102
21MD0358	ZALCAL	228
21MD0358	CLUPAL	2711
21MD0358	ONCGOR	4068
21MD0358	EUMJUB	7275
21MD0358	PLASTE	26204
21MD0359	MICPAC	8
21MD0359	ONCMYK	20
21MD0359	PLASTE	38
21MD0359	ZALCAL	106
21MD0360	MICPAC	22
21MD0360	ONCMYK	24
21MD0360	GADMAC	28
21MD0360	PLASTE	128
21MD0360	SEBCAU	132
21MD0361	ONCMYK	8
21MD0361	MICPAC	26
21MD0361	PLASTE	96
21MD0362	ONCMYK	12
21MD0362	ATHSTO	21
21MD0362	MICPAC	38
21MD0362	PLASTE	74
21MD0362	CLUPAL	4310
21MD0363	ONCMYK	8
21MD0363	MICPAC	32
21MD0363	PLASTE	532
21MD0364	MICPAC	20
21MD0364	ONCMYK	30
21MD0364	PLASTE	94
21MD0364	ZALCAL	106
21MD0365	ATHSTO	3
21MD0365	HEXDEC	4
21MD0365	ONCGOR	38
21MD0365	ONCMYK	76
21MD0365	MICPAC	82
21MD0365	PLASTE	218
21MD0365	ZALCAL	302
21MD0365	CLUPAL	113115
21MD0366	ONCMYK	22
21MD0366	MICPRO	26
21MD0366	ZALCAL	74
21MD0366	MERPRO	82
21MD0366	PARVET	172
21MD0366	PLASTE	358
21MD0366	MICPAC	868
21MD0366	ANOFIM	3898
21MD0366	ATHSTO	29873
21MD0366	CLUPAL	46308
21MD0367	ONCMYK	18
21MD0367	MICPAC	32
21MD0367	PLASTE	126
21MD0367	ZALCAL	168
21MD0367	SEBPIN	610
21MD0367	ATHSTO	7324
